,MSELoss(),MSELoss()
epoch,train_loss,val_loss
1,3461.954795967343,4027.625391617562
2,2571.6259313578735,3974.505364093966
3,2160.1352707763076,3941.93466271706
4,1809.0844140862607,3999.7580923802643
5,1517.5075270752548,4138.679802089062
6,1270.2497008237815,4158.429938307087
7,1067.6124625175828,4109.518833123365
8,900.2642551691283,4114.304304215514
9,762.4265585349424,4166.131418820723
10,651.8193470604518,4149.9751229147305
11,557.5299549112065,4222.89743458646
12,479.5135518391927,4295.163642846265
13,415.0446556666762,4280.455239045968
14,360.3274615359712,4284.445688562486
15,316.4425259778099,4321.337566320179
16,278.7531006676147,4264.473526537997
17,248.20542260237275,4264.557640538632
18,222.060482164369,4288.527391822593
19,199.25689893290945,4326.395217228862
20,180.72373363931104,4332.552864945051
21,164.7716394354827,4315.271071924747
22,150.96948317924554,4340.097283039278
23,139.04515772538753,4367.929667704314
24,129.29461867432235,4382.429973250454
25,120.69079407926313,4380.340763017969
26,112.31339715368266,4366.776446814676
27,106.15526477600247,4354.260362921409
28,101.0486348135918,4354.488133402704
29,95.03574627878602,4395.0420084462585
30,88.26331446478257,4375.779429630168
31,85.68247210834438,4430.976282990095
32,81.45767745229159,4428.967889730213
33,78.56579612861874,4400.760316682094
34,74.33715604053506,4422.257433919073
35,72.03144869653558,4427.763810759609
36,67.62505216204048,4406.176726183845
37,66.16129557291667,4473.970135864703
38,65.29422670164827,4454.078762387767
39,62.08524467301195,4459.99341988795
40,60.2195536666833,4485.350855373642
41,58.091873521642384,4449.536453784091
42,56.26529786604164,4496.552594657083
43,55.70883119123695,4515.672712585301
44,53.03358788780342,4548.151940947598
45,51.89038080925489,4523.487426072648
46,51.245757419929596,4527.899614908163
47,49.2644526405056,4526.778216482367
48,47.295025229164,4526.561045618891
49,46.979361324820786,4524.15297911931
50,46.52133760289844,4548.066787645655
